key_mlbam,key_bbref,name_last,name_first
457477,deazaal01,De Aza,Alejandro
113751,edwarbr01,Edwards,Bruce
116686,jonesfr01,Jones,Frank
425515,griffje01,Griffiths,Jeremy
110036,acostme01,Acosta,Merito
667690,stubbcj01,Stubbs,C. J.
111763,burnssh01,Burnside,Sheldon
444127,madriwa01,Madrigal,Warner
121505,roweja01,Rowe,Jack
122266,sincobe01,Sincock,Bert
622098,smithdr01,Smith,Drew
115730,helmbho01,Helmbold,Horace
434642,mclemma02,McLemore,Mark
112491,colesda01,Coles,Darnell
111661,bucklke01,Buckley,Kevin
111034,blackbu02,Black,Buddy
123779,wagnehe01,Wagner,Heinie
820472,blue02,Blue,
123849,walldo01,Wall,Donne
110053,adamswi01,Adams,Willie
605309,kelake01,Kela,Keone
458252,faluir01,Falu,Irving
600986,vieirth01,Vieira,Thyago
115274,haasbr01,Haas,Bruno
115302,hagenke01,Hagen,Kevin
111053,blaehge01,Blaeholder,George
115930,hillca01,Hill,Carmen
452989,gonzaed02,Gonzalez,Edgar
120183,paintla01,Painter,Lance
116674,jonescl01,Jones,Cleon
117793,lindsfr01,Lindstrom,Freddie
120262,partest02,Partenheimer,Stan
111610,brownpe01,Browning,Pete
543760,semiema01,Semien,Marcus
111925,campbda01,Campbell,Dave
113073,daughbo01,Daughters,Bob
110667,batchem01,Batch,Emil
124169,whiteer01,White,Ernie
122765,stevele01,Stevens,Lee
117862,loesbi01,Loes,Billy
111497,brockle01,Brockett,King
122376,smithea02,Smith,Earl
430951,gorneni01,Gorneault,Nick
605200,davieza02,Davies,Zach
115672,hearnhu01,Hearne,Hughie
118166,mahonda01,Mahoney,Dan
119939,o'donjo02,O'Donoghue,John
114190,fitzgjo04,Fitzgerald,John
425858,krynzda01,Krynzel,Dave
122336,smallma01,Small,Mark
119960,o'harto01,O'Hara,Tom
111374,brainfr01,Brainard,Fred
292139,moragda01,Moraga,David
119241,monacbl01,Monaco,Blas
682619,martior01,Martinez,Orelvis
446884,beamtj01,Beam,T. J.
124232,wicklal01,Wickland,Al
115959,hiltoda01,Hilton,Dave
116749,jordasl01,Jordan,Slats
122002,sentepa01,Sentell,Paul
448147,blackni01,Blackburn,Nick
124695,younger01,Young,Eric
112997,dailebi01,Dailey,Bill
816903,traburu01,Trabue,Russell
605333,leathja01,Leathersich,Jack
122369,smithda04,Smith,Dar
121998,seminan01,Seminick,Andy
110203,alvarlu01,Alvarado,Luis
819842,davisle03,Davis,Lee
501993,kimbaco01,Kimball,Cole
120725,powelle01,Powell,Bob
115626,hawked01,Hawk,Ed
124300,willide02,Williams,Dewey
819295,graych03,Gray,Chappie
150404,lillyte01,Lilly,Ted
114178,fisheto01,Fisher,Tom
408242,nievewi01,Nieves,Wil
116156,hornsro01,Hornsby,Rogers
687075,sproabr01,Sproat,Brandon
117678,lennobi01,Lennon,Bill
115613,haughch01,Haughey,Chris
668970,holloga01,Hollowell,Gavin
686797,leebr02,Lee,Brooks
113300,dettmjo01,Dettmer,John
608328,dejonch01,De Jong,Chase
118934,mellajo01,Mellana,Joe
110451,bailebo01,Bailey,Bob
117316,kreutch01,Kreuter,Chad
817010,taylora01,Taylor,Raymond
112677,corcomi02,Corcoran,Mickey
818032,moslecd01,Mosley,C. D.
112388,clemero02,Clemens,Roger
123961,washebu01,Washer,Buck
110772,beckeri01,Becker,Rich
820236,cabrelo01,Cabrera,Lorenzo
124079,welshch01,Welsh,Chris
819943,crigl01,Crigler,
114285,foleywi01,Foley,Will
121817,schlead01,Schlei,Admiral
452105,hestejo01,Hester,John
502374,mckenmi01,McKenry,Michael
133400,gajkost01,Gajkowski,Steve
118922,meistka01,Meister,Karl
123134,tayloed02,Taylor,Eddie
543305,hicksaa01,Hicks,Aaron
818237,mcdoule01,McDougal,Lem
122563,sparktu01,Sparks,Tully
123699,verasda01,Veras,Darío
819678,dwighed01,Dwight,Eddie
124430,wilsomu01,Wilson,Mutt
122465,smithwa01,Smith,Wally
110750,beattbl01,Beatty,Blaine
121167,richile01,Richie,Lew
669713,wesneha01,Wesneski,Hayden
699134,rodribr01,Rodriguez,Bradgley
118024,lydenmi01,Lyden,Mitch
123021,swandpi01,Swander,Pinky
112562,conlege01,Conley,Gene
124540,woodpe01,Wood,Pete
817391,salaswi01,Salas,Wilfredo
123244,thomafr01,Thomas,Frosty
120875,raderdr01,Rader,Drew
121956,searara01,Searage,Ray
122904,stullev01,Stull,Everett
119113,millebo01,Miller,Bob
119456,mottoch01,Mottola,Chad
122987,suppaje01,Suppan,Jeff
114135,finlest01,Finley,Steve
120306,pattoto01,Patton,Tom
110651,bartoda01,Bartosch,Dave
118318,marshke01,Marshall,Keith
815083,farrimi01,Farris,Mitch
116638,johnsje02,Johnson,Jeff
116701,jonesbi03,Jones,Binky
122762,sterrdu01,Sterrett,Charles
818659,juranjo01,Juran,Johnny
818619,keyesro01,Keyes,Robert
818593,kirksiv01,Kirksey,Ivy
121378,rogaljo01,Rogalski,Joe
605452,rossjo01,Ross,Joe
121170,richmdo01,Richmond,Don
122013,sessiwa01,Sessi,Walter
112417,clowebi01,Clowers,Bill
122176,shockur01,Shocker,Urban
450300,suttodr01,Sutton,Drew
110197,altenje01,Altenburg,Jesse
120000,olsenba01,Olsen,Barney
816627,wilkeji01,Wilkes,Jimmy
117725,levsedu01,Levsen,Emil
117158,klingjo01,Kling,Johnny
407831,pascuva01,Pascucci,Val
459434,tosonre01,Tosoni,Rene
122086,sheasp01,Shea,Spec
543592,nolaau01,Nola,Austin
112859,crosbge01,Crosby,George
118936,meloapa01,Meloan,Paul
117072,kinerra01,Kiner,Ralph
120443,perrybo02,Perry,Bob
112684,coreyfr01,Corey,Fred
116261,hudsoch02,Hudson,Charles
521692,perezsa02,Pérez,Salvador
235194,dawkitr01,Dawkins,Travis
124179,whitejo01,White,Jo-Jo
121686,sanguma01,Sanguillén,Manny
120882,raffoal01,Raffo,Al
121476,rosser01,Ross,Ernie
118291,marlodi01,Marlowe,Dick
114416,freigho01,Freigau,Howard
114105,fieldsa01,Field,Sam
113190,dedear01,Dede,Artie
112090,cashno01,Cash,Norm
124635,wynnebi02,Wynne,Billy
642578,rodrijo07,Rodríguez,José
115686,hebneri01,Hebner,Richie
111872,caldwch01,Caldwell,Charlie
111218,booneda01,Boone,Dan
819276,griercl01,Grier,Claude
111118,bluelu01,Blue,Lu
114889,goggich01,Goggin,Chuck
677961,wilcoco01,Wilcox,Cole
592570,morriak01,Morris,Akeel
110757,beckcl01,Beck,Clyde
116577,johnsda03,Johnson,Dave
114253,floregi01,Flores,Gil
450321,whitebi04,White,Bill
115429,hannage01,Hannahs,Gerry
116601,johnssp01,Johnson,Spud
116295,hughste01,Hughson,Tex
475416,masteju01,Masterson,Justin
543377,josepco01,Joseph,Corban
124502,wojeype01,Wojey,Pete
816622,willepe01,Willett,Pete
120890,rainela01,Raines,Larry
543243,grayso01,Gray,Sonny
113292,deshoji01,DeShong,Jimmie
123072,tablepa01,Tabler,Pat
120032,o'neibi01,O'Neill,John
120607,pittmjo01,Pittman,Joe
669620,bassobr01,Basso,Brady
114390,frasewi01,Fraser,Willie
124343,willito02,Williams,Todd
446653,lobatjo01,Lobatón,José
113158,dayleke01,Dayley,Ken
123509,turlebo01,Turley,Bob
117719,leverdi01,Leverett,Gorham
113437,donahde01,Donahue,Deacon
122998,sutheda01,Sutherland,Darrell
818687,jonesha02,Jones,Hank
122607,spoonka01,Spooner,Karl
572888,greensh02,Greene,Shane
116561,johnsto03,Johnson,Tony
119480,muellwi01,Mueller,Willie
134268,woodke02,Wood,Kerry
114023,farrejo03,Farrell,John
400078,millema01,Miller,Matt
117363,kumemi01,Kume,Mike
502130,runzlda01,Runzler,Dan
820525,bennege01,Bennette,George
122793,stigmdi01,Stigman,Dick
150300,malloma01,Malloy,Marty
118294,maronlo01,Marone,Lou
444865,hirshja01,Hirsh,Jason
112290,cihocal01,Cihocki,Al
681892,fundeko01,Funderburk,Kody
115228,guidrro01,Guidry,Ron
115958,hiltoho01,Hilton,Howard
676801,mccorch01,McCormick,Chas
680232,wolfja01,Wolf,Jackson
453304,gaubjo01,Gaub,John
677076,andrecl02,Andrews,Clayton
818400,lylesjo02,Lyles,John
122503,snydeco01,Snyder,Cooney
114824,gilsoha01,Gilson,Hal
120137,owenma01,Owen,Marv
542897,averyxa01,Avery,Xavier
120483,pettile01,Pettit,Leon
817951,nuttabi01,Nuttall,Bill
457775,jennide01,Jennings,Desmond
117056,killefr01,Killen,Frank
622766,diazmi02,Díaz,Miguel
118692,mcgeepa01,McGee,Pat
121276,roberda05,Roberts,Dave
110760,beckfr01,Beck,Frank
113805,elliodo01,Elliott,Donnie
818370,manelcl01,Manela,Claudio
554234,perezwi01,Pérez,Williams
117094,kingsge01,Kingsale,Gene
820033,colasjo01,Colás,José
622100,jonesta01,Jones,Taylor
113004,dalenpe01,Dalena,Pete
543807,springe01,Springer,George
122871,striccu01,Stricker,Cub
488674,badenbu01,Badenhop,Burke
124190,whiteba01,White,Barney
111247,boschdo01,Bosch,Don
110253,anderbo01,Anderson,Bob
681808,vallich01,Vallimont,Chris
118296,marquol01,Marquardt,Ollie
607345,smithke04,Smith,Kevan
468962,hansade01,Hansack,Devern
114814,gilligr01,Gillis,Grant
113803,ellioca01,Elliott,Carter
602083,almonmi01,Almonte,Miguel
113980,fairge01,Fair,George
122391,smithfr02,Smith,Fred
116909,kekicmi01,Kekich,Mike
123512,turnetu01,Turner,Tuck
123090,tapanke01,Tapani,Kevin
119949,officro01,Office,Rowland
118481,mayele01,Maye,Lee
641829,martija03,Martin,Jason
113576,drottdi01,Drott,Dick
118380,martihe02,Martinez,Hector
135784,polanpl01,Polanco,Plácido
112574,connepe01,Connell,Peter
117090,kingemi01,Kingery,Mike
116237,hoype01,Hoy,Peter
110186,aloufe01,Alou,Felipe
492656,krolja99,Krol,Jack
571912,mailelu01,Maile,Luke
119275,moockjo01,Moock,Joe
686613,brownhu01,Brown,Hunter
114630,garregr01,Garrett,Greg
113974,faheyfr01,Fahey,Frank
119077,milledo01,Miller,George
817952,oaklech01,Oakley,Charles
276546,thompan02,Thompson,Andy
119381,moriage01,Moriarty,Gene
120963,raymolo01,Raymond,Lou
114768,gilbe01,Gil,Benji
816982,thomaor01,Thomas,Dean
445202,bisenjo01,Bisenius,Joe
817293,sharsbi99,Sharsig,Bill
121962,sebrabo01,Sebra,Bob
120205,papajo01,Papa,John
816658,whitech03,White,Chaney
116706,jonesch06,Jones,Chipper
553869,diazel01,Díaz,Elías
820388,brighjo01,Bright,Joe
111988,careysc01,Carey,George
111036,blackbi01,Black,Bill
680891,neelyja01,Neely,Jack
650382,hernada02,Hernández,Darwinzon
819391,giffoji99,Gifford,Jim
121559,rusieam01,Rusie,Amos
111914,campki01,Camp,Kid
124331,willist01,Williams,Steamboat
115853,herrmle01,Herrmann,Leroy
111035,blackjo01,Black,John
119363,moreyda01,Morey,Dave
425528,mccluse01,McClung,Seth
123499,tudorjo01,Tudor,John
112632,cookefr01,Cooke,Fred
120054,o'rouji01,O'Rourke,Jim
543038,colemdu01,Coleman,Dusty
110101,akerfda01,Akerfelds,Darrel
117585,leallu01,Leal,Luis
819569,fernajo05,Fernández,José María
119502,mullige01,Mullin,George
446398,carigan01,Carignan,Andrew
118737,mcguiji01,McGuire,Jim
115623,hawblry01,Hawblitzel,Ryan
656913,romerse01,Romero,Seth
117545,lavelga01,Lavelle,Gary
407799,clausbr01,Claussen,Brandon
110787,beebefr01,Beebe,Fred
150222,maysjo01,Mays,Joe
111514,brookbo01,Brooks,Bobby
124453,wingoed01,Wingo,Ed
124398,wilsogl01,Wilson,Glenn
238796,cartela02,Carter,Lance
110130,alexama01,Alexander,Matt
582494,scottro02,Scott,Robby
110017,aberal01,Aber,Al
112279,churcle01,Church,Len
110598,barnige01,Barnicle,George
425769,alfonel01,Alfonzo,Eliézer
464900,romeral01,Romero,Alex
110964,bevanha01,Bevan,Hal
119941,o'doule01,O'Doul,Lefty
425426,wangch01,Wang,Chien-Ming
114958,goodwda01,Goodwin,Danny
112167,chakabo01,Chakales,Bob
116876,kearsed01,Kearse,Eddie
123800,wakefdi01,Wakefield,Dick
116233,howerbi01,Howerton,Bill
543125,dwyerch01,Dwyer,Chris
111706,burgeto01,Burgess,Tom
124114,westbi01,West,Billy
543068,croncj01,Cron,C. J.
124504,wolcobo01,Wolcott,Bob
110764,beckbo01,Beck,Boom-Boom
113433,donahre01,Donahue,Red
623323,bishobr01,Bishop,Braden
431158,baileje01,Bailey,Jeff
111041,blackea01,Blackburn,Earl
444448,bixlebr01,Bixler,Brian
820579,barnhja01,Barnhill,James
116280,hughejo01,Hughes,Joe
116508,jeando01,Jean,Domingo
122079,shawje01,Shaw,Jeff
501961,robinde02,Robinson,Derrick
599683,saupowa01,Saupold,Warwick
120682,portema01,Porter,Matthew
817970,newsoom01,Newsome,Omer
119933,odomda01,Odom,Dave
124085,wengedo01,Wengert,Don
115335,halldr01,Hall,Drew
117487,lannito01,Lanning,Tom
430939,shackbr01,Shackelford,Brian
123294,thompju02,Thompson,Justin
663536,englitr01,English,Tristin
571976,myerswi01,Myers,Wil
110515,ballaje01,Ballard,Jeff
112782,craigro02,Craig,Rod
112194,chaplti01,Chaplin,Tiny
820010,concemo01,Concepción,Monchile
123642,vandybi01,Van Dyke,Bill
119202,mitchbo03,Mitchell,Bobby
204020,berkmla01,Berkman,Lance
110527,baneed01,Bane,Eddie
119365,morgacy02,Morgan,Cy
124349,willian01,Williamson,Antone
116107,holshhe01,Holshouser,Herm
666181,bensowi01,Benson,Will
112680,cordewi01,Cordero,Wil
110304,archeji02,Archer,Jim
666157,lodolni01,Lodolo,Nick
117976,lucasjo01,Lucas,Johnny
110184,alomasa02,Alomar,Sandy
122148,shielbe01,Shields,Ben
116223,howelha01,Howell,Harry
448656,reinech01,Reineke,Chad
118183,makowto01,Makowski,Tom
123472,trombmi01,Trombley,Mike
110533,bankser01,Banks,Ernie
114470,fuentti01,Fuentes,Tito
608566,marquge01,Márquez,Germán
118464,maxiela01,Maxie,Larry
670148,mondona01,Mondou,Nate
118830,mcmilto01,McMillan,Tommy
118398,masoner01,Mason,Ernie
122551,southbi01,Southworth,Billy
116505,javieju01,Javier,Julián
117830,litwhda01,Litwhiler,Danny
114001,fanokha01,Fanok,Harry
122645,stalega01,Staley,Gale
121460,rosemch01,Roseman,James
110392,autrych02,Autry,Martin
113307,devinad01,Devine,Adrian
113298,dethebo01,Detherage,Bob
420944,smithmi06,Smith,Mike
819014,hillji01,Hill,Jimmy
124245,wiggial01,Wiggins,Alan
117282,koyer01,Koy,Ernie
123871,wallijo01,Wallis,Joe
119301,mooreha01,Moore,Henry
115487,harnipe01,Harnisch,Pete
114326,fossera01,Fosse,Ray
114521,gainene01,Gaines,Nemo
817312,segrasa01,Segraves,Sam
124302,willido02,Williams,Don
110883,bentola01,Benton,Larry
121873,schubhe01,Schuble,Heinie
114592,garcira02,Garcia,Ralph
116422,jacksch03,Jackson,Chuck
670097,shortza01,Short,Zack
118693,mcgeebi01,McGee,Bill
121235,ritchwa01,Ritchie,Wally
819523,flemifr01,Fleming,Frank
683770,roberwi02,Robertson,Will
116319,huntbe01,Hunt,Ben
115179,grohhe01,Groh,Heinie
111957,canizja01,Canizaro,Jay
119280,mooneji01,Mooney,Jim
122084,shayma01,Shay,Marty
433582,jacksco01,Jackson,Conor
116604,johnske02,Johnson,Ken
118324,marshwi01,Marshall,Willard
111732,burkebi01,Burke,William
502706,hollade01,Holland,Derek
114315,forscke01,Forsch,Ken
123420,touchcl01,Touchstone,Clay
117773,lindca01,Lind,Carl
111357,bradste01,Bradshaw,Terry
121102,reynoca01,Reynolds,Carl
119629,myersro01,Myers,Rodney
607706,rothmi01,Roth,Michael
113686,dykstle01,Dykstra,Lenny
816998,terrela01,Terrell,Lawrence
122576,spenc01,Spencer,
124665,yerkest02,Yerkes,Steve
117985,ludwibi01,Ludwig,Bill
113494,doughji01,Dougherty,Jim
118372,martijo06,Martínez,José
435378,orvelch01,Orvella,Chad
116405,irvinda01,Irvine,Daryl
123786,wagnele01,Wagner,Leon
115189,grosske01,Gross,Kevin
119306,moorejo01,Moore,Johnny
119517,mungere01,Munger,Red
120855,quirira01,Quirico,Rafael
110063,adamsbo03,Adams,Bobby
571800,hutchdr01,Hutchison,Drew
819544,figueti01,Figueroa,Enrique
113074,daultda01,Daulton,Darren
110633,barryje01,Barry,Jeff
117362,kulljo01,Kull,Jack
119281,moonebi01,Mooneyham,Bill
592398,hillta01,Hill,Taylor
123380,tollewa01,Tolleson,Wayne
121384,rogerji02,Rogers,Jimmy
656457,gilbety01,Gilbert,Tyler
461815,murphda07,Murphy,David
118853,mcneeje01,McNeely,Jeff
124774,zinkwa01,Zink,Walter
110388,austiji02,Austin,Jim
606132,tapiara01,Tapia,Raimel
112988,daglipe01,Daglia,Pete
134265,merlolo01,Merloni,Lou
119668,navarju01,Navarro,Julio
113559,dresski01,Dressendorfer,Kirk
116354,hurstjo01,Hurst,Jonathan
122558,spaldal01,Spalding,Al
664157,bergetr01,Bergen,Travis
694646,mcderch01,McDermott,Chayce
120811,putmaed01,Putman,Ed
408058,johnsga01,Johnson,Gary
460008,varvaan01,Varvaro,Anthony
113638,dunnro01,Dunn,Ron
114425,frencbi01,French,Bill
121329,roblese01,Robles,Sergio
430605,raburry01,Raburn,Ryan
435278,vanbuje01,Van Buren,Jermaine
112966,curtige01,Curtis,Gene
114079,fernato01,Fernández,Tony
818613,kinarro01,Kinard,Roosevelt
110892,berenju01,Berenguer,Juan
116370,hutsohe01,Hutson,Herb
116002,hoderme01,Hoderlein,Mel
650633,kingmi01,King,Mike
820155,cartecl01,Carter,Cliff
119282,mooreal01,Moore,Al
818974,hookele01,Hooker,Leniel
114162,fishech02,Fisher,Charlie
110191,alstoga01,Alston,Garvin
114420,frencpa01,French,Pat
112005,carlsha01,Carlson,Hal
455117,maldoma01,Maldonado,Martín
275935,queveru01,Quevedo,Rubén
113493,doughch01,Dougherty,Charles
276525,middlja01,Middlebrook,Jason
816510,wilsohu01,Wilson,Hubert
111865,cainsu01,Cain,Sugar
118000,lumleha01,Lumley,Harry
122005,sepkote01,Sepkowski,Ted
599819,wernean01,Werner,Andrew
120718,powelja01,Powell,Jack
818511,lewisch01,Lewis,Charlie
112603,consusa01,Consuegra,Sandy
110443,bailebi02,Bailey,Bill
112742,covelha01,Coveleski,Harry
114667,gearhga01,Gearhart,Lloyd
118504,mcallbi01,McAllester,Bill
119451,motaan01,Mota,Andy
121673,sandere02,Sanders,Reggie
672695,perdoge01,Perdomo,Geraldo
121131,rhombke01,Rhomberg,Kevin
820358,brown07,Brown,
124031,weekljo01,Weekly,John
820118,cathewi01,Cathey,Willie
117004,keougma02,Keough,Matt
121715,sauteal01,Sauter,Al
421064,wiggity01,Wigginton,Ty
118953,mensoed01,Mensor,Ed
118204,malloal01,Malloy,Alex
458595,mosebro01,Mosebach,Robert
110298,aquinlu01,Aquino,Luis
124753,zeberge01,Zeber,George
816576,willige05,Williams,George
425531,waechdo01,Waechter,Doug
112538,comerst01,Comer,Steve
111294,bowesfr01,Bowes,Frank
118716,mcglopa01,McGlothin,Pat
117582,leachto01,Leach,Tommy
118688,mcgeaja01,McGeachey,Jack
110975,bickfve01,Bickford,Vern
598286,ramirni01,Ramirez,Nick
818451,longem01,Long,Emory
122861,strated01,Stratton,Ed
116061,holbowa01,Holborow,Wally
819922,crumpja01,Crump,James
502158,roenijo01,Roenicke,Josh
605359,marshev01,Marshall,Evan
114573,garagjo01,Garagiola,Joe
111176,bollifr01,Bolling,Frank
115565,hartlgr01,Hartley,Grover
111633,brunoto01,Bruno,Tom
820528,bennedo01,Bennett,Don
116040,hofmafr01,Hofmann,Fred
124701,youngir01,Young,Irv
110362,atherke01,Atherton,Keith
669003,mitchga01,Mitchell,Garrett
150138,lambda01,Lamb,David
663971,calvobl01,Calvo,Blair
534627,holtty01,Holt,Tyler
592332,gausmke01,Gausman,Kevin
120495,pfeilbo01,Pfeil,Bobby
519169,rasmuro01,Rasmussen,Rob
119214,modakmi01,Modak,Mike
112956,curribi01,Currie,Bill
594951,orourry01,O'Rourke,Ryan
114220,flannti01,Flannery,Tim
118455,mauner01,Maun,Ernie
115046,grantmu01,Grant,Mudcat
117864,loftufr01,Loftus,Frank
820699,andrecu01,Andrews,Curley
111040,blacket01,Blackaby,Ethan
118276,maranra01,Maranville,Rabbit
818172,mesaan01,Mesa,Andrés
407155,monrocr01,Monroe,Craig
122845,stoveha01,Stovey,Harry
816881,turne03,Turner,
116399,iottha01,Iott,Happy
657041,thomala02,Thomas,Lane
117631,leftwph01,Leftwich,Phil
112858,crosbed01,Crosby,Ed
113369,dillmbi01,Dillman,Bill
543964,zychto01,Zych,Tony
123084,tananfr01,Tanana,Frank
123685,veddelo01,Vedder,Lou
110571,barlomi01,Barlow,Mike
110724,beallwa01,Beall,Walter
645302,roblevi01,Robles,Víctor
115557,hartto01,Hart,Tom
121805,scherbi01,Scherrer,Bill
461866,sandofr01,Sandoval,Freddy
124577,workmho01,Workman,Hoge
124454,wingoiv01,Wingo,Ivey
123123,tayloar01,Taylor,Arlas
460077,buterdr01,Butera,Drew
516809,lakeju01,Lake,Junior
122991,suscege01,Susce,George
600869,candeje01,Candelario,Jeimer
682663,ramirag01,Ramírez,Agustín
694037,palenda01,Palencia,Daniel
123167,tebbebi01,Tebbetts,Birdie
605323,kubitky01,Kubitza,Kyle
120474,petrage01,Petralli,Geno
456043,sanchjo01,Sánchez,Jonathan
121734,saylo01,Say,Lou
114019,farredu01,Farrell,Duke
112856,crookto01,Crooke,Tom
819579,feldebu01,Felder,Buck
115977,hippahe01,Hippauf,Herb
112768,coxte02,Cox,Ted
816609,williad01,Williams,Adam
117717,levanje01,Levan,Jesse
457435,cokeph01,Coke,Phil
669438,englema01,Englert,Mason
819026,hill03,Hill,
116484,jamesbo01,James,Bob
490008,manuero01,Manuel,Robert
115351,hallbo02,Hall,Bob
114286,foliti01,Foli,Tim
122978,summeed01,Summers,Ed
120278,patejo01,Pate,Joe
112060,carteni01,Carter,Nick
120215,pardoal01,Pardo,Al
115073,graydo02,Gray,Stan
450580,richadu02,Richardson,Dustin
136764,gonzala02,González,Lariel
676724,youngja02,Young,Jared
435539,owensje01,Owens,Jerry
500724,ramirjc01,Ramírez,J. C.
118522,mcbrige01,McBride,George
120218,parenma01,Parent,Mark
110751,beaucji01,Beauchamp,Jim
121593,ryanja03,Ryan,Jack
110908,bergmda01,Bergman,Dave
112217,chaseke01,Chase,Ken
115396,hamnera01,Hamner,Ralph
111858,cafegto01,Cafego,Tom
110452,bailest01,Bailey,Steve
818937,hudsofr01,Hudson,Willie
477003,niesejo01,Niese,Jonathon
111669,bueloch01,Buelow,Charlie
519443,workmbr01,Workman,Brandon
119664,natonpe01,Naton,Pete
805779,wilsoja05,Wilson,Jacob
115434,hansegr01,Hansell,Greg
120881,raffeke01,Raffensberger,Ken
115112,greered01,Greer,Ed
117122,kirkwdo01,Kirkwood,Don
122386,smithfr03,Smith,Frank
572227,vinceza01,Vincej,Zach
120612,pizarju01,Pizarro,Juan
640462,pukaj01,Puk,A. J.
121721,savagte01,Savage,Ted
121492,rothfja01,Rothfuss,Jack
113149,davissc01,Davison,Scott
118159,maherto01,Maher,Tom
819233,hairsna01,Hairston,Napoleon
113196,deegadu01,Deegan,Bill
608715,stameer01,Stamets,Eric
682183,avansdr01,Avans,Drew
117648,leiped01,Leip,Ed
113839,emigch01,Emig,Charlie
818087,moore05,Moore,
122246,simmopa01,Simmons,Pat
121314,robinja02,Robinson,Jackie
121396,rohdeda01,Rohde,Dave
122499,snydebr01,Snyder,Brian
116200,howarda01,Howard,Dave
475582,zimmery01,Zimmerman,Ryan
122963,sullile01,Sullivan,Lefty
115093,greendi01,Green,Dick
121656,sanchal01,Sánchez,Alejandro
123111,tatumke01,Tatum,Ken
605439,reedmi02,Reed,Michael
150132,coxst01,Cox,Steve
117515,larsesw01,Larsen,Swede
819099,haywobu01,Haywood,Buster
819616,evans04,Evans,
680570,rodrigr01,Rodriguez,Grayson
110806,belanma01,Belanger,Mark
124450,wingaer01,Wingard,Ernie
122700,staufed01,Stauffer,Ed
110893,berenbr01,Berenyi,Bruce
820305,brucell01,Bruce,Lloyd
818823,jenki04,Jenkins,
112625,cookdo01,Cook,Doc
119555,murphfr01,Murphy,Frank
119715,nelsoge01,Nelson,Gene
817093,stewaar01,Stewart,Archie
683734,vaughan01,Vaughn,Andrew
111789,buschmi01,Busch,Mike
282328,drewti01,Drew,Tim
114913,gomezpa01,Gomez,Pat
554374,hernaar01,Hernández,Ariel
123130,tayloda01,Taylor,Danny
121650,samueam01,Samuel,Amado
121382,rogerfr01,Rogers,Fraley
517414,delgara01,Delgado,Randall
120975,rebouje01,Reboulet,Jeff
451990,valdejo01,Valdez,José
664728,isbelky01,Isbel,Kyle
122123,shepaja01,Shepard,Jack
121932,scottge02,Scott,George
117804,lipetan01,LiPetri,Angelo
121098,reyesna01,Reyes,Nap
621078,lailbr01,Lail,Brady
817733,pillolu01,Pillot,Luis
123353,tinkejo01,Tinker,Joe
665155,matonni01,Maton,Nick
435181,hermije01,Hermida,Jeremy
113977,fahrje01,Fahr,Jerry
118389,marzajo01,Marzano,John
617228,sawamhi01,Sawamura,Hirokazu
116286,hugheto05,Hughes,Tom
119278,moonle01,Moon,Leo
446372,klubeco01,Kluber,Corey
701581,festada01,Festa,David
451132,burnsco01,Burns,Cory
111174,bolicfr01,Bolick,Frank
150295,bowiemi01,Bowie,Micah
622072,woodal02,Wood,Alex
671286,rodrijo10,Rodríguez,Johnathan
123379,tolivfr01,Toliver,Freddie
110911,berkena01,Berkenstock,Nate
608601,santolu01,Santos,Luis
123122,tayloto02,Taylor,Tony
110898,bergehe01,Berger,Heinie
120707,pottsda01,Potts,Vivian
117682,leoned01,Leon,Eddie
112903,cruzjo02,Cruz,José
116257,hudgeji01,Hudgens,Jimmy
456577,kigerma01,Kiger,Mark
111701,burdele01,Burdette,Lew
117959,lowebo01,Lowe,Bobby
121303,robinch01,Robinson,Charlie
115583,harvebr01,Harvey,Bryan
113084,daviara01,Daviault,Ray
122317,slaugdo01,Slaught,Don
123958,washbgr01,Washburn,Greg
119413,morriha01,Morrison,Hank
121320,robinke01,Robinson,Ken
120942,ratlipa01,Ratliff,Paul
819246,guilbju01,Guilbe,Juan
124096,wernedo01,Werner,Don
819422,garvi02,Garvin,
113722,ebrighi01,Ebright,Hi
240694,romerj.01,Romero,J. C.
124125,wetzedu01,Wetzel,Dutch
676070,amayaja01,Amaya,Jacob
116868,kaybi01,Kay,Bill
817158,smithwi07,Smith,Willie
681351,ohopplo01,O'Hoppe,Logan
123390,tomneph01,Tomney,Phil
114576,garbabo01,Garbark,Bob
117762,liesefr01,Liese,Fred
518655,elyjo01,Ely,John
665782,deloslu03,De Los Santos,Luis
218994,danekpa01,Daneker,Pat
116907,keifeka01,Keifer,Katsy
400108,ortegbi01,Ortega,Bill
121819,schlidu01,Schliebner,Dutch
150130,wathadu01,Wathan,Dusty
818668,jordala01,Jordan,Larnie
122841,stoucto01,Stouch,Tom
111835,byrdha01,Byrd,Harry
664069,braymbe01,Braymer,Ben
136880,hallaro01,Halladay,Roy
519145,poredaa01,Poreda,Aaron
116930,kellifr01,Kelliher,Frank
121514,roych01,Roy,Charlie
592869,wilsoty01,Wilson,Tyler
122814,stodd01,Stoddard,
114778,gilbejo01,Gilbert,John
623434,hauscmi01,Hauschild,Mike
819449,gamblwi01,Gamble,William
546990,alforan01,Alford,Anthony
121436,rooksge01,Rooks,George
111691,bunniji01,Bunning,Jim
117772,lincoez01,Lincoln,Ezra
